,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
1892,2.0,US,0.0,2020-03-26 23:48:35,39.4381191,-123.3911313,California,0.0
1896,2.0,US,0.0,2020-03-26 23:48:35,37.18922369,-120.7209035,California,0.0
1948,0.0,US,0.0,2020-03-26 23:48:35,41.58965602,-120.7244817,California,0.0
1953,4.0,US,0.0,2020-03-26 23:48:35,37.93899289,-118.8872409,California,0.0
1975,24.0,US,1.0,2020-03-26 23:48:35,36.21862405,-121.2413397,California,0.0
2042,6.0,US,0.0,2020-03-26 23:48:35,38.50735751,-122.332839,California,0.0
2059,7.0,US,0.0,2020-03-26 23:48:35,39.30394768,-120.7627281,California,0.0
2142,256.0,US,1.0,2020-03-26 23:48:35,33.70147516,-117.76459979999998,California,0.0
2287,30.0,US,1.0,2020-03-26 23:48:35,39.06167234,-120.7240569,California,0.0
2293,0.0,US,0.0,2020-03-26 23:48:35,40.00355989,-120.8395236,California,0.0
2439,105.0,US,8.0,2020-03-26 23:48:35,33.74314981,-115.9933578,California,0.0
2490,113.0,US,5.0,2020-03-26 23:48:35,38.45106826,-121.3425374,California,0.0
2505,9.0,US,1.0,2020-03-26 23:48:35,36.60308176,-121.069975,California,0.0
2506,54.0,US,2.0,2020-03-26 23:48:35,34.84060306,-116.1774685,California,0.0
2507,293.0,US,3.0,2020-03-26 23:48:35,33.03484597,-116.7365326,California,0.0
2508,223.0,US,2.0,2020-03-26 23:48:35,37.75215114,-122.4385672,California,0.0
2510,71.0,US,3.0,2020-03-26 23:48:35,37.93433732,-121.2730061,California,0.0
2515,54.0,US,0.0,2020-03-26 23:48:35,35.38822029,-120.4039028,California,0.0
2516,195.0,US,5.0,2020-03-26 23:48:35,37.4228808,-122.32755459999998,California,0.0
2528,26.0,US,0.0,2020-03-26 23:48:35,34.65329488,-120.0188492,California,0.0
2529,542.0,US,19.0,2020-03-26 23:48:35,37.23104908,-121.6970462,California,0.0
2531,25.0,US,0.0,2020-03-26 23:48:35,37.05580291,-122.0066524,California,0.0
2587,3.0,US,1.0,2020-03-26 23:48:35,40.76391419,-122.0396884,California,0.0
2614,0.0,US,0.0,2020-03-26 23:48:35,39.57713498,-120.52007009999998,California,0.0
2622,3.0,US,0.0,2020-03-26 23:48:35,41.59198861,-122.5407434,California,0.0
2636,31.0,US,0.0,2020-03-26 23:48:35,38.26827353,-121.9357113,California,0.0
2642,37.0,US,1.0,2020-03-26 23:48:35,38.52746429,-122.8862506,California,0.0
2680,13.0,US,0.0,2020-03-26 23:48:35,37.55862499,-120.9970722,California,0.0
2746,2.0,US,0.0,2020-03-26 23:48:35,39.03417539,-121.6945899,California,0.0
2777,0.0,US,0.0,2020-03-26 23:48:35,40.12570935,-122.2370171,California,0.0
2830,0.0,US,0.0,2020-03-26 23:48:35,40.64917670000001,-123.114713,California,0.0
2837,18.0,US,0.0,2020-03-26 23:48:35,36.22026558,-118.8020203,California,0.0
2840,0.0,US,0.0,2020-03-26 23:48:35,38.02644018,-119.9525093,California,0.0
2913,50.0,US,1.0,2020-03-26 23:48:35,34.44465746,-119.0910613,California,0.0
3152,11.0,US,1.0,2020-03-26 23:48:35,38.68278902,-121.9018288,California,0.0
3159,3.0,US,0.0,2020-03-26 23:48:35,39.26255932,-121.3535644,California,0.0
25,220.0,US,4.0,2020-03-27 22:14:55,37.64629437,-121.8929271,California,0.0
53,0.0,US,0.0,2020-03-27 22:14:55,38.59678594,-119.8223594,California,0.0
54,2.0,US,0.0,2020-03-27 22:14:55,38.44583082,-120.65696,California,0.0
